20170201 wmid	SUM(cnt_click)	SUM(cnt_view)	SUM(dwell)
20170201 215058	482492	4088354	93709968
20170201 214629	811926	3549933	93678431
20170201 25054	1149339	9554635	93642606
20170201 199882	741881	3272695	93637416
20170201 107818	891375	7030799	93575145
20170201 221292	1049675	13275470	93471098
20170201 104054	502622	4411685	93233641
20170201 236985	1214292	8617944	93116725
20170201 170064	735472	3234225	93115317
20170201 69618	1182270	10371718	93086508
20170201 170267	717592	4627946	92994609
20170201 234212	357215	3006815	92924459
20170201 120377	938231	6978919	92770456
20170201 231723	867957	4146663	92715149
20170201 143351	992754	7991208	92707274
20170201 170773	437206	525180	92660018
20170201 80993	757781	19779623	92120573
20170201 99600	797920	8295876	91987243
20170201 66365	695686	9141496	91837600
20170201 158821	971479	11467303	91817875
20170201 117264	823347	5037158	91801090
20170201 170395	911155	6814639	91592041
20170201 135563	732682	6461532	91526446
20170201 95602	879012	7810732	91403234
20170201 247453	862612	6252113	91390345
20170201 170394	910022	5934956	91288159
20170201 238030	682315	3634076	91179599
20170201 122020	1603489	11591671	91099915
20170201 4400	1597115	20568211	91010966
20170201 170362	893164	7126244	90699232
20170201 60568	907009	5681190	90524101
20170201 211562	483055	2743371	90447035
20170201 170601	964224	7296057	90421854
20170201 194463	1000132	5618795	90414713
20170201 58362	1303960	16400926	90303895
20170201 231393	1172506	5957418	90228563
20170201 170268	672591	3856222	90224097
20170201 170591	1059344	7522136	90211519
20170201 181149	751990	3573218	90168098
20170201 19998	746580	5693775	90053398
20170201 164434	329188	1565075	89818987
20170201 190531	797965	4715657	89809257
20170201 112762	838525	5937272	89711729
20170201 8433	1248996	11614466	89652042
20170201 19323	982758	9237844	89644254
20170201 175895	1214371	9698957	89627263
20170201 66889	984323	12210163	89415730
20170201 176772	1384057	11439542	89362788
20170201 51401	1446106	19446997	89141680
20170201 135506	690167	10589894	88859466
20170201 42625	597328	5208155	88714966
20170201 170600	1072869	7347775	88670566
20170201 3347	606696	7805927	88571299
20170201 105848	1002028	5334870	88362046
20170201 560	1259405	9032605	88330862
20170201 161204	808726	3226333	88263206
20170201 73057	921571	6234520	88139432
20170201 74224	1214403	13399806	88069907
20170201 127690	976257	10751104	87850987
20170201 167330	848730	9679605	87661371
20170201 145748	888104	3967723	87475572
20170201 131909	1179199	5714298	87435510
20170201 69241	874242	7607139	87313952
20170201 240096	1229290	6939196	87306997
20170201 57599	1008772	20702971	87293153
20170201 170660	615829	4386874	87213081
20170201 667	726584	7311999	87101398
20170201 212708	1269942	12058039	86894431
20170201 146737	1558048	15674471	86726754
20170201 184541	746433	6383239	86491126
20170201 170371	889943	6246560	86428890
20170201 170276	1079231	7086649	86324901
20170201 170665	680067	4701897	86249194
20170201 162975	596421	2601353	86142824
20170201 170526	570372	5165305	86047721
20170201 60354	476905	4946462	86045684
20170201 235520	678382	5481127	85902205
20170201 183209	839881	5874002	85800069
20170201 228577	592303	4728924	85711215
20170201 172730	673116	4475396	85696093
20170201 73062	853383	5932523	85672635
20170201 107555	998755	4533722	85593692
20170201 5266	1315630	11162564	85537355
20170201 67188	1109327	5990787	85347216
20170201 170080	675550	2577864	85325689
20170201 121320	562944	4554768	85302718
20170201 76250	716163	7312233	85178252
20170201 15476	1028190	6303372	85159234
20170201 223624	1128439	16468370	85030561
20170201 199987	455240	1652400	84629476
20170201 241768	617956	3548491	84564487
20170201 240310	520151	3182957	84500814
20170201 52245	301265	3613766	84143336
20170201 211852	213378	1891191	84082636
20170201 155396	1339792	10690370	84005156
20170201 127904	745986	4957723	83942183
20170201 244868	452073	1825006	83799564
20170201 154793	948656	13547269	83649981
20170201 170513	1007147	6995247	83628010
20170201 95007	1286565	19091224	83561682
20170201 68545	931111	12513764	83429557
20170201 98783	1010529	9903992	83163193
20170201 3696	1221323	11070286	83115169
20170201 15152	1092653	12419914	83078267
20170201 148293	1976986	17334915	82909603
20170201 158459	1452018	13557871	82888932
20170201 170273	1006210	6360856	82859757
20170201 107501	719133	5168417	82653708
20170201 248021	649067	5241276	82643991
20170201 175463	2436142	55383496	82565154
20170201 129952	599768	1917028	82559282
20170201 155511	320122	3467688	82477697
20170201 193046	1107437	8909251	82434882
20170201 189681	1324073	10712273	82419027
20170201 170597	973896	6608140	82087455
20170201 170260	675024	4330933	81983599
20170201 218866	633321	2726578	81589967
20170201 70203	684237	7498363	81439650
20170201 239754	1347591	9365515	81282373
20170201 170068	518527	2472881	81030056
20170201 170082	661911	3322648	80936397
20170201 102756	1384104	11214474	80779569
20170201 170285	799928	5519451	80670180
20170201 189519	1109889	14225826	80460863
20170201 207917	960426	14669506	80430839
20170201 157524	869481	6877242	80339621
20170201 94964	972190	4447145	80234333
20170201 97096	526267	5593879	80205542
20170201 10150	1144895	14444200	80102110
20170201 227548	401533	2080047	79592981
20170201 214255	847505	5036227	79577940
20170201 170669	659254	4795079	79517492
20170201 133706	996440	24606672	79233645
20170201 70966	1425334	10718100	79048985
20170201 211031	1461003	8182097	78988312
20170201 20953	901347	11951429	78969577
20170201 242630	670158	4264804	78944160
20170201 31113	1211532	15684712	78913910
20170201 183480	1312169	15563621	78885719
20170201 73058	619057	4407488	78819200
20170201 74356	1263932	15400747	78803798
20170201 184607	785989	4062053	78566922
20170201 187630	670489	10386670	78555647
20170201 143106	821035	3382290	78460897
20170201 170387	776882	5700236	78459106
20170201 170598	932665	5637384	78253962
20170201 219305	494468	4587765	78210575
20170201 146749	1345026	8740163	78200846
20170201 157761	1229890	9389993	78104177
20170201 113580	271161	1338157	78048270
20170201 127698	1046262	6957738	78030799
20170201 106083	698321	10574897	77774169
20170201 93729	863917	4674944	77753284
20170201 170399	790205	5327128	77730979
20170201 114424	558014	5443460	77640746
20170201 170077	644543	3059477	77419183
20170201 73064	657229	4835888	77416394
20170201 170072	551544	1867598	77381560
20170201 170647	580162	4112069	77331805
20170201 133167	930481	5072306	76966640
20170201 200332	600842	3488320	76699159
20170201 65628	1191191	17538905	76671508
20170201 170347	553075	2348760	76659425
20170201 195264	831778	7473151	76601598
20170201 918	831746	14805919	76499077
20170201 190004	1283303	13631507	76417060
20170201 118017	672951	4926342	76402838
20170201 180060	552238	2495071	76323185
20170201 212757	532626	4795560	76259808
20170201 170379	772299	6028316	76144172
20170201 12311	764963	6224267	76136008
20170201 240673	560388	3171394	75964860
20170201 170590	964206	7203705	75932629
20170201 10318	653879	4312782	75825221
20170201 170514	896481	6942741	75806347
20170201 170007	608520	3015373	75689849
20170201 14381	671872	9402539	75683473
20170201 71573	752621	7041632	75644117
20170201 244996	431903	3075649	75251066
20170201 68193	1285570	15266196	75079893
20170201 233862	504995	2261160	74911493
20170201 170326	687607	2801639	74897211
20170201 17974	1126825	8853590	74824786
20170201 112	1778293	16317496	74713753
20170201 163929	1145127	9696256	74688086
20170201 82209	1660253	14996055	74628033
20170201 208950	592196	3939151	74565665
20170201 138422	809891	6448446	74499969
20170201 102286	1618827	16973673	74496125
20170201 120389	483315	10049241	74396831
20170201 170348	565987	2454388	74376611
20170201 170674	617492	4641646	74359205
20170201 213949	1407815	7383748	74290663
20170201 170656	565349	4513796	74244982
20170201 170066	594943	2969776	74069733
20170201 169999	481933	2442354	74045290
20170201 170515	920985	6670553	74026205
20170201 223761	522671	3095540	73948044
20170201 212852	539229	2681935	73929478
20170201 122495	1448260	10760321	73890924
20170201 107258	1090955	8998119	73802913
20170201 157765	1341108	10317419	73733125
20170201 204181	881841	10032968	73724339
20170201 242665	793101	5634586	73610062
20170201 235848	860228	7958798	73609652
20170201 170653	544748	3861950	73609545
20170201 125865	590155	7666506	73608439
20170201 170668	645614	4332129	73574332
20170201 128394	1034782	8289454	73387716
20170201 100620	1271876	19034158	73250077
20170201 67210	354491	4110263	73245335
20170201 168100	810378	10840239	73211316
20170201 84914	956024	5313511	73155858
20170201 170594	868758	6924910	73124927
20170201 170013	587841	2855969	73078127
20170201 229062	478511	4150582	73049685
20170201 228540	1535423	8719412	72975725
20170201 161474	344017	3339946	72954598
20170201 242045	639481	4669433	72884531
20170201 85224	413857	1820600	72749543
20170201 74085	1287703	12043973	72696051
20170201 170661	584159	3947629	72664626
20170201 113967	1124078	9742131	72658780
20170201 91310	838255	5415996	72578797
20170201 204472	837976	7988047	72568934
20170201 170070	630899	2993380	72519885
20170201 208468	488983	2303712	72377248
20170201 73059	582452	3709969	72188402
20170201 133195	1349446	9395840	72144509
20170201 170357	503647	2364283	72065778
20170201 81955	742942	12523537	72047602
20170201 74552	707003	7166617	71997809
20170201 70993	1140046	6289530	71708700
20170201 170640	508774	4108223	71636664
20170201 230671	900293	5291337	71563823
20170201 110050	816016	5244396	71561479
20170201 227944	300593	1422276	71502058
20170201 16718	696939	5946517	71492921
20170201 71731	652693	7937331	71438931
20170201 15158	779312	7839825	71274665
20170201 98270	499997	2448627	71218121
20170201 246471	433828	2678891	71197909
20170201 170593	700992	4778172	71166555
20170201 170001	567620	2681064	71014238
20170201 160998	660191	4677249	70966239
20170201 106012	709917	7321952	70889830
20170201 196161	896650	7822478	70831506
20170201 105978	760110	7361311	70813120
20170201 32081	812754	7927409	70741395
20170201 231521	452253	2979275	70515511
20170201 78504	443529	2500312	70207206
20170201 175711	797722	3798244	70122784
20170201 170663	604993	4367366	70021031
20170201 77826	694406	8076199	69949227
20170201 115977	876463	8881883	69941894
20170201 13508	444816	4324627	69869703
20170201 207642	498215	10284921	69819931
20170201 78429	623600	4353203	69789226
20170201 73100	900057	6225952	69471133
20170201 170677	482649	3486520	69439085
20170201 102794	902125	9231736	69438824
20170201 74092	1488016	18189825	69367069
20170201 107808	928679	18568593	69327213
20170201 223462	945922	9115853	69276529
20170201 168178	775677	3499893	69109165
20170201 179621	509328	2790331	68998210
20170201 144932	276587	2801937	68981592
20170201 217228	1046669	6680868	68958904
20170201 73096	765289	5729256	68884385
20170201 229407	1161690	10115425	68565449
20170201 2369	811914	6059851	68490459
20170201 204012	641985	4717074	68410872
20170201 3911	1010927	14714880	68360083
20170201 170658	742356	3997479	68358479
20170201 109294	362276	1614398	68263237
20170201 234997	834014	5603814	68245505
20170201 56959	535802	7586422	68155342
20170201 170084	453454	2970594	68148392
20170201 8168	493428	4226165	68080074
20170201 195587	732514	17073455	67913585
20170201 225230	458223	3055028	67866864
20170201 170356	535331	2210918	67857363
20170201 170596	970368	7456544	67765139
20170201 232625	475200	3844172	67642517
20170201 165119	401727	2482573	67632318
20170201 243183	626533	6010194	67530239
20170201 91972	665631	5534770	67419273
20170201 20238	599410	8914170	67371067
20170201 76003	403678	1603856	67168466
20170201 127202	1001791	11915840	67076378
20170201 170675	528785	4338157	67047585
20170201 2672	498193	2499546	66885352
20170201 183765	391395	1917146	66842898
20170201 46534	886690	7142826	66809235
20170201 45235	459295	3417706	66601912
20170201 73063	487596	3716432	66483109
20170201 233473	898555	4793214	66355616
20170201 201367	559578	5436968	66335571
20170201 107495	299115	2237435	66333203
20170201 146048	742926	9032763	66322571
20170201 82215	801667	7890169	66242488
20170201 170006	604291	2902921	66220206
20170201 93108	852700	4883466	66154438
20170201 128473	352210	5586154	66120886
20170201 159056	805805	3843724	66009471
20170201 183190	606125	4629187	65957769
20170201 11777	802488	11303386	65746977
20170201 118896	617418	5719178	65725392
20170201 24994	1153231	21758739	65720187
20170201 231268	368171	1438828	65719510
20170201 192599	447270	1849302	65717868
20170201 128960	692070	5803488	65635506
20170201 19401	396784	2848607	65576139
20170201 131071	896035	5520693	65538665
20170201 170666	566402	4321727	65390435
20170201 95606	724470	5777457	65321628
20170201 170079	519415	2433191	65231612
20170201 103023	682060	8902825	65209661
20170201 170963	518174	2525835	65172837
20170201 112350	191750	714723	65154064
20170201 85624	755967	5392481	65129587
20170201 242950	685477	4170339	65065774
20170201 170316	608007	3408087	65036144
20170201 222407	1203415	6316607	65022361
20170201 105809	356845	3976591	64984099
20170201 2823	461469	7217382	64946197
20170201 139386	1006190	9940367	64781018
20170201 108955	834830	4117866	64613040
20170201 143995	351957	3129107	64534063
20170201 239457	1162136	6530009	64448236
20170201 240578	525844	4013010	64353710
20170201 11361	504512	5220770	64191450
20170201 205060	600481	2803827	64185790
20170201 3996	631702	4784877	64131667
20170201 103558	499436	7108294	64110689
20170201 195843	528317	5067007	64088721
20170201 108098	593570	8073426	64005153
20170201 9870	537996	3637234	64001201
20170201 4196	218139	2120982	63830711
20170201 170346	604356	2577607	63820592
20170201 170649	504860	3807786	63785374
20170201 6787	474296	3273207	63783772
20170201 170340	426626	1706877	63772641
20170201 91193	863685	9773612	63597541
20170201 220507	420098	2689877	63516593
20170201 8696	462898	2451447	63328257
20170201 170011	434885	2228673	63130147
20170201 243289	642133	6673836	62968657
20170201 170306	645168	3745750	62939601
